mode,pattern,injection_rate,offered_load,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,average_link_utilization,adaptive_hops,escape_hops,escape_transitions,escape_hop_fraction,sim_ticks,sim_freq
mesh3d_xyz,torus3d_transpose,0.16,0.08,51200.0,50975.0,50907.0,0.99560546875,0.9986660127513487,0.0795421875,2.0,10.795745,12.795745,3.746911,29.2787,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.18,0.09,57600.0,57392.0,57319.0,0.9963888888888889,0.998728045720658,0.0895609375,2.0,10.853242,12.853242,3.749577,32.9803,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.2,0.1,64000.0,63806.0,63724.0,0.99696875,0.9987148544024073,0.09956875,2.0,10.915511,12.915511,3.754567,36.6969,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.22,0.11,70400.0,70137.0,70049.0,0.9962642045454545,0.9987453127450561,0.1094515625,2.0,10.984083,12.984083,3.756056,40.3497,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.24,0.12,76800.0,76496.0,76399.0,0.9960416666666667,0.9987319598410375,0.1193734375,2.000013,11.057619,13.057632,3.756384,44.0103,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.26,0.13,83200.0,82939.0,82837.0,0.9968629807692307,0.998770180494098,0.1294328125,2.000024,11.148171,13.148195,3.75593,47.7143,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.28,0.14,89600.00000000001,89320.0,89209.0,0.9968749999999998,0.9987572772055531,0.1393890625,2.000022,11.237319,13.237342,3.752536,51.3542,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.3,0.15,96000.0,95810.0,95690.0,0.9980208333333334,0.9987475211355809,0.149515625,2.000042,11.396457,13.396499,3.754039,55.0984,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.32,0.16,102400.0,102153.0,102019.0,0.997587890625,0.998688242146584,0.1594046875,2.000843,11.585371,13.586214,3.752595,58.7304,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.34,0.17,108800.00000000001,108532.0,108381.0,0.9975367647058823,0.9986087052666495,0.1693453125,2.00585,11.888781,13.894631,3.748609,62.3489,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.36,0.18,115200.0,114866.0,114703.0,0.9971006944444445,0.9985809551999721,0.1792234375,2.066659,12.530413,14.597072,3.750259,66.0068,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.38,0.19,121600.0,121225.0,121041.0,0.9969161184210527,0.998482161270365,0.1891265625,3.525458,13.94411,17.469568,3.749853,69.6529,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.4,0.2,128000.0,125770.0,125551.0,0.982578125,0.9982587262463226,0.1961734375,51.774418,16.100358,67.874776,3.716322,71.8315,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.42,0.21,134400.0,129082.0,128835.0,0.9604315476190476,0.9980864876590074,0.2013046875,92.681911,18.903419,111.58533,3.663911,73.0359,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.44,0.22,140800.0,132534.0,132210.0,0.9412926136363636,0.9975553442890126,0.206578125,146.017147,23.774525,169.791672,3.624945,74.4459,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.46,0.23,147200.0,134499.0,134125.0,0.9137160326086956,0.9972193101807448,0.2095703125,256.288783,26.670986,282.959769,3.584626,74.9903,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.48,0.24,153600.0,135407.0,135006.0,0.8815559895833334,0.9970385578293589,0.210946875,386.021955,27.192406,413.214361,3.533636,74.7999,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.5,0.25,160000.0,135999.0,135605.0,0.84999375,0.9971029198744108,0.2118828125,498.966675,27.493138,526.459813,3.483485,74.448,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.52,0.26,166400.0,136452.0,136053.0,0.8200240384615385,0.9970758948201566,0.2125828125,591.872778,27.851337,619.724115,3.429237,73.956,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.54,0.27,172800.0,137209.0,136797.0,0.7940335648148148,0.9969972815194339,0.2137453125,660.432817,28.148899,688.581716,3.384285,73.7455,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.56,0.28,179200.00000000003,138453.0,138042.0,0.7726171874999999,0.9970314836081559,0.215690625,735.240115,28.233313,763.473428,3.351082,73.9571,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.58,0.29,185600.0,139981.0,139559.0,0.7542079741379311,0.9969853051485559,0.2180609375,790.879477,28.451057,819.330534,3.322036,74.3646,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.6,0.3,192000.0,141628.0,141205.0,0.7376458333333333,0.997013302454317,0.2206328125,848.897553,28.424128,877.321681,3.296257,74.8771,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.62,0.31,198400.0,143327.0,142904.0,0.722414314516129,0.9970487068033239,0.2232875,904.706306,28.208259,932.914565,3.273232,75.4477,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.64,0.32,204800.0,145091.0,144669.0,0.7084521484375,0.9970914805191224,0.2260453125,957.83915,27.969316,985.808466,3.251325,76.0613,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.66,0.33,211200.0,146761.0,146335.0,0.6948910984848485,0.9970973214954927,0.2286484375,1004.300454,27.771196,1032.071651,3.228291,76.6013,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.68,0.34,217600.00000000003,148555.0,148128.0,0.6826976102941176,0.9971256437009862,0.23145,1043.583921,27.542585,1071.126505,3.206133,77.2104,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.7,0.35,224000.0,150363.0,149929.0,0.6712633928571429,0.9971136516297228,0.2342640625,1079.127287,27.331744,1106.459031,3.185254,77.8354,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.72,0.36,230400.0,152122.0,151696.0,0.6602517361111111,0.9971996160976059,0.237025,1111.423419,27.143339,1138.566759,3.165542,78.4518,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.74,0.37,236800.0,154033.0,153603.0,0.650477195945946,0.9972083904098472,0.2400046875,1139.726073,26.943224,1166.669297,3.147985,79.1654,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.76,0.38,243200.0,155606.0,155168.0,0.6398273026315789,0.9971851985141961,0.24245,1166.715856,26.886658,1193.602515,3.126856,79.6463,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.78,0.39,249600.0,157513.0,157078.0,0.6310616987179487,0.9972383231860228,0.245434375,1188.962598,26.826443,1215.789041,3.109169,80.346,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.8,0.4,256000.0,159176.0,158725.0,0.62178125,0.9971666582901945,0.2480078125,1209.570061,27.015587,1236.585648,3.091082,80.9016,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.82,0.41,262400.0,160659.0,160204.0,0.6122675304878049,0.997167914651529,0.25031875,1242.87579,26.992884,1269.868674,3.07629,81.4197,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.84,0.42,268800.0,162067.0,161612.0,0.6029278273809524,0.9971925191433173,0.25251875,1276.01016,26.840402,1302.850562,3.061753,81.8988,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.86,0.43,275200.0,163626.0,163170.0,0.5945712209302325,0.9972131568332661,0.254953125,1306.752669,26.642771,1333.39544,3.048943,82.4802,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.88,0.44,281600.0,164779.0,164321.0,0.5851526988636364,0.9972205196050468,0.2567515625,1339.464451,26.530906,1365.995357,3.035291,82.8361,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.9,0.45,288000.0,166111.0,165655.0,0.5767743055555555,0.9972548476621055,0.2588359375,1376.042848,26.359591,1402.402439,3.024297,83.3257,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.92,0.46,294400.0,167391.0,166934.0,0.5685835597826087,0.9972698651659886,0.260834375,1409.212964,26.173404,1435.386368,3.015431,83.8192,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.94,0.47,300800.0,168602.0,168145.0,0.5605119680851064,0.9972894746207044,0.2627265625,1439.420566,26.052348,1465.472913,3.002623,84.2116,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.96,0.48,307200.0,169828.0,169371.0,0.5528255208333334,0.9973090420896437,0.2646421875,1469.338494,25.897627,1495.236121,2.991976,84.6449,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.98,0.49,313600.0,171235.0,170776.0,0.546029974489796,0.9973194732385319,0.2668375,1494.529319,25.705755,1520.235074,2.983066,85.1951,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,1.0,0.5,320000.0,172616.0,172155.0,0.539425,0.9973293321592437,0.2689921875,1517.750597,25.537097,1543.287694,2.973808,85.7239,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.02,0.01,6400.0,6392.0,6387.0,0.99875,0.9992177722152691,0.0099796875,2.0,9.03147,11.03147,3.006106,3.1991,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.04,0.02,12800.0,12607.0,12592.0,0.984921875,0.9988101848179582,0.019675,2.0,9.057814,11.057814,3.007783,6.3107,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.06,0.03,19200.0,19104.0,19079.0,0.995,0.9986913735343383,0.0298109375,2.0,9.073798,11.073798,3.00477,9.5561,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.08,0.04,25600.0,25466.0,25430.0,0.994765625,0.9985863504280217,0.039734375,2.0,9.094809,11.094809,3.003146,12.734,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.1,0.05,32000.0,31948.0,31906.0,0.998375,0.9986853637160386,0.049853125,2.0,9.116373,11.116373,3.00351,15.9772,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.12,0.06,38400.0,38292.0,38241.0,0.9971875,0.9986681291131306,0.0597515625,2.0,9.141994,11.141994,3.004785,19.155,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.14,0.07,44800.00000000001,44569.0,44514.0,0.9948437499999998,0.9987659584015796,0.069553125,2.0,9.158669,11.158669,3.002246,22.284,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.16,0.08,51200.0,50975.0,50914.0,0.99560546875,0.9988033349681217,0.079553125,2.0,9.174176,11.174176,2.998429,25.4681,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.18,0.09,57600.0,57392.0,57326.0,0.9963888888888889,0.998850013939225,0.089571875,2.0,9.194118,11.194118,2.998186,28.673,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.2,0.1,64000.0,63806.0,63731.0,0.99696875,0.9988245619534213,0.0995796875,2.0,9.225542,11.225542,3.001553,31.8979,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.22,0.11,70400.0,70137.0,70057.0,0.9962642045454545,0.9988593752227782,0.1094640625,2.0,9.256991,11.256991,3.003925,35.0804,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.24,0.12,76800.0,76496.0,76410.0,0.9960416666666667,0.9988757582095796,0.119390625,2.0,9.284806,11.284806,3.004319,38.264,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.26,0.13,83200.0,82939.0,82850.0,0.9968629807692307,0.9989269221958307,0.129453125,2.0,9.313144,11.313144,3.003114,41.4773,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.28,0.14,89600.00000000001,89320.0,89225.0,0.9968749999999998,0.9989364084191671,0.1394140625,2.0,9.339737,11.339737,3.000056,44.6406,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.3,0.15,96000.0,95810.0,95709.0,0.9980208333333334,0.9989458302891139,0.1495453125,2.0,9.379463,11.379463,3.001243,47.8959,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.32,0.16,102400.0,102153.0,102046.0,0.997587890625,0.9989525515648097,0.159446875,2.0,9.424152,11.424152,3.00149,51.0692,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.34,0.17,108800.00000000001,108533.0,108420.0,0.9975459558823528,0.9989588420111856,0.16940625,2.000009,9.474525,11.474534,3.000074,54.2437,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.36,0.18,115200.0,114873.0,114755.0,0.9971614583333334,0.9989727786337956,0.1793046875,2.000148,9.544124,11.544273,3.002222,57.4377,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.38,0.19,121600.0,121234.0,121110.0,0.9969901315789473,0.9989771846181764,0.189234375,2.000281,9.613963,11.614243,3.001288,60.6071,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.4,0.2,128000.0,127637.0,127505.0,0.9971640625,0.9989658171219944,0.1992265625,2.000384,9.701306,11.70169,3.000086,63.7927,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.42,0.21,134400.0,133970.0,133832.0,0.9968005952380953,0.9989699186385012,0.2091125,2.001166,9.818466,11.819632,2.998969,66.9427,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.44,0.22,140800.0,140415.0,140269.0,0.997265625,0.9989602250471815,0.2191703125,2.017559,10.037072,12.054631,2.997826,70.1468,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.46,0.23,147200.0,146736.0,146579.0,0.9968478260869565,0.9989300512485008,0.2290296875,2.204777,10.564446,12.769223,2.998342,73.31,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.48,0.24,153600.0,152171.0,151971.0,0.9906966145833334,0.9986856891260489,0.2374546875,17.37948,13.200446,30.579926,2.99111,75.9014,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.5,0.25,160000.0,134787.0,134420.0,0.84241875,0.9972771854852471,0.21003125,316.547374,23.131402,339.678775,2.913257,66.1189,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.52,0.26,166400.0,140983.0,140599.0,0.8472536057692308,0.9972762673513828,0.2196859375,443.397627,24.901628,468.299255,2.91554,69.1916,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.54,0.27,172800.0,144315.0,143925.0,0.83515625,0.9972975782143229,0.2248828125,579.941226,24.862255,604.803481,2.912267,70.7802,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.56,0.28,179200.00000000003,155630.0,155250.0,0.868470982142857,0.9975583113795541,0.242578125,449.975124,22.903079,472.878203,2.936103,76.7129,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.58,0.29,185600.0,166035.0,165658.0,0.8945851293103448,0.9977293944047941,0.258840625,519.219289,21.392652,540.611941,2.937631,81.8768,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.6,0.3,192000.0,165251.0,164868.0,0.8606822916666667,0.9976823135714761,0.25760625,649.382476,21.915684,671.29816,2.913713,81.0938,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.62,0.31,198400.0,168550.0,168165.0,0.8495463709677419,0.997715811331949,0.2627578125,626.680516,21.561841,648.242357,2.908869,82.6312,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.64,0.32,204800.0,163789.0,163399.0,0.7997509765625,0.9976188877152923,0.2553109375,741.691761,22.550224,764.241984,2.897386,80.1063,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.66,0.33,211200.0,163601.0,163210.0,0.774625946969697,0.9976100390584409,0.255015625,772.23887,22.634244,794.873114,2.864236,79.4729,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.68,0.34,217600.00000000003,163264.0,162866.0,0.7502941176470588,0.997562230497844,0.254478125,876.559656,22.846954,899.40661,2.836418,78.8534,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.7,0.35,224000.0,173842.0,173446.0,0.7760803571428572,0.9977220694653766,0.271009375,803.220599,21.32402,824.544619,2.830195,83.8604,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.72,0.36,230400.0,176404.0,176015.0,0.7656423611111111,0.9977948345842498,0.2750234375,837.781842,21.123467,858.905309,2.824327,84.9977,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.74,0.37,236800.0,181878.0,181478.0,0.7680658783783784,0.9978007235619482,0.283559375,858.41885,20.492396,878.911245,2.838052,87.8851,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.76,0.38,243200.0,187525.0,187126.0,0.7710731907894737,0.9978722836955073,0.292384375,900.489168,20.041849,920.531017,2.863942,91.1023,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.78,0.39,249600.0,188800.0,188398.0,0.7564102564102564,0.9978707627118644,0.294371875,948.000908,20.073891,968.074799,2.847514,91.4119,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.8,0.4,256000.0,189213.0,188810.0,0.73911328125,0.9978701252028137,0.295015625,963.352799,20.158556,983.511355,2.827234,91.2292,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.82,0.41,262400.0,191745.0,191338.0,0.7307355182926829,0.997877389240919,0.298965625,986.98257,19.981044,1006.963614,2.823276,92.374,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.84,0.42,268800.0,194085.0,193675.0,0.7220424107142858,0.9978875235077415,0.3026171875,1004.047368,19.844781,1023.892149,2.816564,93.3728,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.86,0.43,275200.0,195178.0,194764.0,0.7092223837209303,0.9978788592976667,0.30431875,998.38807,19.887561,1018.275631,2.796379,93.5048,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.88,0.44,281600.0,196116.0,195701.0,0.6964346590909091,0.997883905443717,0.3057828125,1057.563518,20.053939,1077.617457,2.788294,93.7961,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.9,0.45,288000.0,197021.0,196606.0,0.6841006944444444,0.9978936255526061,0.307196875,1075.053111,20.005692,1095.058803,2.776904,94.0039,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.92,0.46,294400.0,198826.0,198409.0,0.6753600543478261,0.9979026887831571,0.3100140625,1102.855007,20.124586,1122.979593,2.777787,94.8826,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.94,0.47,300800.0,203859.0,203440.0,0.6777227393617021,0.9979446578272237,0.317875,1065.286763,19.463709,1084.750472,2.770606,97.1416,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.96,0.48,307200.0,211699.0,211278.0,0.6891243489583333,0.9980113274035305,0.330121875,1078.165554,18.912461,1097.078016,2.798455,101.4706,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,0.98,0.49,313600.0,208710.0,208288.0,0.6655293367346938,0.997978055675339,0.32545,1066.787919,19.398208,1086.186127,2.787343,99.8039,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_transpose,1.0,0.5,320000.0,218312.0,217891.0,0.682225,0.9980715672981788,0.3404546875,1121.143049,18.458459,1139.601507,2.803493,104.7543,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.02,0.01,6400.0,6392.0,6387.0,0.99875,0.9992177722152691,0.0099796875,2.0,9.025677,11.025677,3.006106,3.1991,19211.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.04,0.02,12800.0,12607.0,12592.0,0.984921875,0.9988101848179582,0.019675,2.0,9.046537,11.046537,3.007783,6.3107,37904.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.06,0.03,19200.0,19104.0,19079.0,0.995,0.9986913735343383,0.0298109375,2.0,9.04995,11.04995,3.00477,9.5563,57375.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.08,0.04,25600.0,25466.0,25430.0,0.994765625,0.9985863504280217,0.039734375,2.0,9.064569,11.064569,3.003146,12.7343,76441.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.1,0.05,32000.0,31948.0,31906.0,0.998375,0.9986853637160386,0.049853125,2.0,9.076694,11.076694,3.00351,15.9773,95915.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.12,0.06,38400.0,38292.0,38241.0,0.9971875,0.9986681291131306,0.0597515625,2.0,9.089825,11.089825,3.004785,19.1551,115013.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.14,0.07,44800.00000000001,44569.0,44514.0,0.9948437499999998,0.9987659584015796,0.069553125,2.0,9.099834,11.099834,3.002246,22.2839,133754.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.16,0.08,51200.0,50975.0,50914.0,0.99560546875,0.9988033349681217,0.079553125,2.0,9.104902,11.104902,2.998429,25.4685,152789.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.18,0.09,57600.0,57392.0,57326.0,0.9963888888888889,0.998850013939225,0.089571875,2.000017,9.118794,11.118812,2.998186,28.6733,172010.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.2,0.1,64000.0,63806.0,63730.0,0.99696875,0.9988088894461336,0.099578125,2.000016,9.137471,11.137486,3.001538,31.8986,191443.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.22,0.11,70400.0,70137.0,70058.0,0.9962642045454545,0.9988736330324935,0.109465625,2.0,9.155971,11.155971,3.00394,35.0814,210610.0,1.0,1.0,4.748090080765012e-06,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.24,0.12,76800.0,76496.0,76410.0,0.9960416666666667,0.9988757582095796,0.119390625,2.0,9.168774,11.168774,3.004319,38.2643,229732.0,2.0,2.0,8.705720528959578e-06,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.26,0.13,83200.0,82939.0,82849.0,0.9968629807692307,0.9989148651418512,0.1294515625,2.000024,9.178988,11.179012,3.003102,41.4779,248985.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.28,0.14,89600.00000000001,89320.0,89225.0,0.9968749999999998,0.9989364084191671,0.1394140625,2.000056,9.187324,11.18738,3.000056,44.6413,267859.0,2.0,2.0,7.466559148214932e-06,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.3,0.15,96000.0,95810.0,95709.0,0.9980208333333334,0.9989458302891139,0.1495453125,2.000021,9.201611,11.201632,3.001243,47.8965,287438.0,1.0,1.0,3.4789990224012748e-06,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.32,0.16,102400.0,102153.0,102047.0,0.997587890625,0.9989623408025217,0.1594484375,2.000049,9.21592,11.215969,3.001519,51.0701,306493.0,3.0,1.0,9.788055961578618e-06,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.34,0.17,108800.00000000001,108533.0,108422.0,0.9975459558823528,0.9989772695862088,0.169409375,2.000009,9.22572,11.225729,3.000111,54.245,325477.0,11.0,7.0,3.379540874010716e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.36,0.18,115200.0,114873.0,114755.0,0.9971614583333334,0.9989727786337956,0.1793046875,2.000078,9.242787,11.242865,3.002222,57.4388,344751.0,2.0,2.0,5.801254811415709e-06,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.38,0.19,121600.0,121234.0,121111.0,0.9969901315789473,0.9989854331293202,0.1892359375,2.000149,9.256145,11.256294,3.001329,60.6085,363722.0,11.0,7.0,3.0241963198280057e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.4,0.2,128000.0,127637.0,127506.0,0.9971640625,0.9989736518407671,0.199228125,2.000165,9.264686,11.26485,3.000094,63.7935,382783.0,7.0,7.0,1.8286789101073696e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.42,0.21,134400.0,133970.0,133834.0,0.9968005952380953,0.9989848473538852,0.209115625,2.000276,9.274527,11.274803,2.999014,66.9455,401630.0,14.0,10.0,3.485673880351754e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.44,0.22,140800.0,140415.0,140272.0,0.997265625,0.9989815902859381,0.219175,2.000292,9.286401,11.286693,2.997933,70.15,420777.0,30.0,18.0,7.129158973115942e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_transpose,0.46,0.23,147200.0,146736.0,146587.0,0.9968478260869565,0.9989845709301057,0.2290421875,2.000355,9.300143,11.300497,2.998492,73.315,439802.0,29.0,15.0,6.59344157187647e-05,10000.0,2000000000.0
