experiment,pattern,parameter_value,injection_rate,offered_packet_load,offered_flit_load,inj_vnet,packet_size_bytes,flits_per_packet,vcs_per_vnet,router_latency,link_width_bits,packets_injected,packets_received,flits_injected,flits_received,packet_throughput,flit_throughput,delivery_ratio,queueing_latency,network_latency,packet_latency,flit_queueing_latency,flit_network_latency,flit_latency,average_hops,average_link_utilization,sim_ticks,sim_freq
link_width_control,uniform_random,256,0.37,0.185,0.185,0,8,1,4,1,256,118176.0,118001.0,118176.0,118001.0,0.1843765625,0.1843765625,0.9985191578662335,2.0,14.282803,16.282803,2.0,14.282803,16.282803,5.248167,85.6051,10000.0,2000000000.0
link_width_control,uniform_random,256,0.38,0.19,0.19,0,8,1,4,1,256,121411.0,121207.0,121411.0,121207.0,0.1893859375,0.1893859375,0.9983197568589337,2.0,14.321483,16.321483,2.0,14.321483,16.321483,5.252527,87.9999,10000.0,2000000000.0
link_width_control,uniform_random,256,0.39,0.195,0.195,0,8,1,4,1,256,124573.0,124367.0,124573.0,124367.0,0.1943234375,0.1943234375,0.9983463511354788,2.0,14.325159,16.325159,2.0,14.325159,16.325159,5.235287,90.0742,10000.0,2000000000.0
link_width_control,uniform_random,256,0.4,0.2,0.2,0,8,1,4,1,256,127850.0,127645.0,127850.0,127645.0,0.1994453125,0.1994453125,0.9983965584669534,2.0,14.393482,16.393482,2.0,14.393482,16.393482,5.24518,92.5788,10000.0,2000000000.0
link_width_control,uniform_random,256,0.41,0.205,0.205,0,8,1,4,1,256,130940.0,130735.0,130940.0,130735.0,0.2042734375,0.2042734375,0.9984343974339392,2.0,14.421945,16.421945,2.0,14.421945,16.421945,5.24116,94.761,10000.0,2000000000.0
link_width_control,uniform_random,256,0.42,0.21,0.21,0,8,1,4,1,256,134152.0,133956.0,134152.0,133956.0,0.20930625,0.20930625,0.9985389707197806,2.0,14.492393,16.492393,2.0,14.492393,16.492393,5.254419,97.2663,10000.0,2000000000.0
link_width_control,uniform_random,256,0.43,0.215,0.215,0,8,1,4,1,256,137408.0,137192.0,137408.0,137192.0,0.2143625,0.2143625,0.9984280391243596,2.000007,14.55235,16.552357,2.000007,14.55235,16.552357,5.260299,99.6966,10000.0,2000000000.0
link_width_control,uniform_random,256,0.44,0.22,0.22,0,8,1,4,1,256,140661.0,140451.0,140661.0,140451.0,0.2194546875,0.2194546875,0.9985070488621579,2.0,14.567664,16.567664,2.0,14.567664,16.567664,5.250009,101.9198,10000.0,2000000000.0
link_width_control,uniform_random,256,0.45,0.225,0.225,0,8,1,4,1,256,143788.0,143576.0,143788.0,143576.0,0.2243375,0.2243375,0.9985256071438506,2.0,14.614727,16.614727,2.0,14.614727,16.614727,5.251936,104.2168,10000.0,2000000000.0
link_width_control,uniform_random,256,0.46,0.23,0.23,0,8,1,4,1,256,146960.0,146737.0,146960.0,146737.0,0.2292765625,0.2292765625,0.9984825802939575,2.000061,14.680878,16.680939,2.000061,14.680878,16.680939,5.252874,106.5255,10000.0,2000000000.0
link_width_control,uniform_random,256,0.47,0.235,0.235,0,8,1,4,1,256,150117.0,149898.0,150117.0,149898.0,0.234215625,0.234215625,0.9985411379124283,2.000013,14.721898,16.721911,2.000013,14.721898,16.721911,5.248282,108.7456,10000.0,2000000000.0
link_width_control,uniform_random,256,0.48,0.24,0.24,0,8,1,4,1,256,153229.0,152997.0,153229.0,152997.0,0.2390578125,0.2390578125,0.9984859262933257,2.000052,14.799512,16.799565,2.000052,14.799512,16.799565,5.25209,111.0577,10000.0,2000000000.0
link_width_control,uniform_random,256,0.49,0.245,0.245,0,8,1,4,1,256,156386.0,156147.0,156386.0,156147.0,0.2439796875,0.2439796875,0.9984717302060286,2.000026,14.867106,16.867132,2.000026,14.867106,16.867132,5.255535,113.3949,10000.0,2000000000.0
link_width_control,uniform_random,256,0.5,0.25,0.25,0,8,1,4,1,256,159529.0,159305.0,159529.0,159305.0,0.2489140625,0.2489140625,0.9985958665822515,2.00005,14.905213,16.905263,2.00005,14.905213,16.905263,5.248122,115.5665,10000.0,2000000000.0
link_width_control,transpose,64,0.01,0.005,0.005,0,8,1,4,1,64,3151.0,3149.0,3151.0,3149.0,0.0049203125,0.0049203125,0.9993652808632181,2.0,13.662433,15.662433,2.0,13.662433,15.662433,5.323595,2.307,10000.0,2000000000.0
link_width_control,transpose,64,0.02,0.01,0.01,0,8,1,4,1,64,6392.0,6384.0,6392.0,6384.0,0.009975,0.009975,0.9987484355444305,2.0,13.579731,15.579731,2.0,13.579731,15.579731,5.272556,4.6478,10000.0,2000000000.0
link_width_control,transpose,64,0.03,0.015,0.015,0,8,1,4,1,64,9506.0,9491.0,9506.0,9491.0,0.0148296875,0.0148296875,0.998422049232064,2.0,13.619007,15.619007,2.0,13.619007,15.619007,5.283532,6.9207,10000.0,2000000000.0
link_width_control,transpose,64,0.04,0.02,0.02,0,8,1,4,1,64,12607.0,12587.0,12607.0,12587.0,0.0196671875,0.0196671875,0.9984135797572777,2.0,13.59339,15.59339,2.0,13.59339,15.59339,5.262255,9.152,10000.0,2000000000.0
link_width_control,transpose,64,0.05,0.025,0.025,0,8,1,4,1,64,15968.0,15943.0,15968.0,15943.0,0.0249109375,0.0249109375,0.9984343687374749,2.0,13.582325,15.582325,2.0,13.582325,15.582325,5.247695,11.5682,10000.0,2000000000.0
link_width_control,transpose,64,0.06,0.03,0.03,0,8,1,4,1,64,19104.0,19069.0,19104.0,19069.0,0.0297953125,0.0297953125,0.9981679229480737,2.0,13.594053,15.594053,2.0,13.594053,15.594053,5.245057,13.8334,10000.0,2000000000.0
link_width_control,transpose,64,0.07,0.035,0.035,0,8,1,4,1,64,22259.0,22219.0,22259.0,22219.0,0.0347171875,0.0347171875,0.998202974077901,2.0,13.624781,15.624781,2.0,13.624781,15.624781,5.250461,16.129,10000.0,2000000000.0
link_width_control,transpose,64,0.08,0.04,0.04,0,8,1,4,1,64,25466.0,25421.0,25466.0,25421.0,0.0397203125,0.0397203125,0.9982329380350271,2.0,13.636324,15.636324,2.0,13.636324,15.636324,5.24645,18.4418,10000.0,2000000000.0
link_width_control,transpose,64,0.09,0.045,0.045,0,8,1,4,1,64,28697.0,28650.0,28697.0,28650.0,0.044765625,0.044765625,0.9983621981391783,2.0,13.637382,15.637382,2.0,13.637382,15.637382,5.237347,20.756,10000.0,2000000000.0
link_width_control,transpose,64,0.1,0.05,0.05,0,8,1,4,1,64,31948.0,31897.0,31948.0,31897.0,0.0498390625,0.0498390625,0.998403655940904,2.0,13.642662,15.642662,2.0,13.642662,15.642662,5.229395,23.0823,10000.0,2000000000.0
link_width_control,transpose,64,0.11,0.055,0.055,0,8,1,4,1,64,35122.0,35065.0,35122.0,35065.0,0.0547890625,0.0547890625,0.9983770855873811,2.0,13.666391,15.666391,2.0,13.666391,15.666391,5.230058,25.3773,10000.0,2000000000.0
link_width_control,transpose,64,0.12,0.06,0.06,0,8,1,4,1,64,38292.0,38230.0,38292.0,38230.0,0.059734375,0.059734375,0.9983808628434138,2.0,13.692179,15.692179,2.0,13.692179,15.692179,5.23118,27.6724,10000.0,2000000000.0
link_width_control,transpose,64,0.13,0.065,0.065,0,8,1,4,1,64,41433.0,41368.0,41433.0,41368.0,0.0646375,0.0646375,0.9984312021818358,2.0,13.701363,15.701363,2.0,13.701363,15.701363,5.223603,29.9118,10000.0,2000000000.0
link_width_control,transpose,64,0.14,0.07,0.07,0,8,1,4,1,64,44569.0,44500.0,44569.0,44500.0,0.06953125,0.06953125,0.9984518387219816,2.0,13.727213,15.727213,2.0,13.727213,15.727213,5.224404,32.1788,10000.0,2000000000.0
link_width_control,transpose,64,0.15,0.075,0.075,0,8,1,4,1,64,47760.0,47687.0,47760.0,47687.0,0.0745109375,0.0745109375,0.9984715242881071,2.0,13.761717,15.761717,2.0,13.761717,15.761717,5.227169,34.4973,10000.0,2000000000.0
link_width_control,transpose,64,0.16,0.08,0.08,0,8,1,4,1,64,50975.0,50894.0,50975.0,50894.0,0.079521875,0.079521875,0.9984109857773419,2.0,13.805733,15.805733,2.0,13.805733,15.805733,5.232365,36.846,10000.0,2000000000.0
link_width_control,transpose,64,0.17,0.085,0.085,0,8,1,4,1,64,54179.0,54093.0,54179.0,54093.0,0.0845203125,0.0845203125,0.9984126691153399,2.0,13.842142,15.842142,2.0,13.842142,15.842142,5.234984,39.1767,10000.0,2000000000.0
link_width_control,transpose,64,0.18,0.09,0.09,0,8,1,4,1,64,57392.0,57301.0,57392.0,57301.0,0.0895328125,0.0895328125,0.9984144131586283,2.0,13.87913,15.87913,2.0,13.87913,15.87913,5.233556,41.4929,10000.0,2000000000.0
link_width_control,transpose,64,0.19,0.095,0.095,0,8,1,4,1,64,60619.0,60520.0,60619.0,60520.0,0.0945625,0.0945625,0.9983668486778073,2.0,13.927049,15.927049,2.0,13.927049,15.927049,5.234997,43.8338,10000.0,2000000000.0
link_width_control,transpose,64,0.2,0.1,0.1,0,8,1,4,1,64,63806.0,63702.0,63806.0,63702.0,0.099534375,0.099534375,0.9983700592420776,2.0,14.000345,16.000345,2.0,14.000345,16.000345,5.245455,46.2045,10000.0,2000000000.0
link_width_control,transpose,64,0.21,0.105,0.105,0,8,1,4,1,64,66989.0,66881.0,66989.0,66881.0,0.1045015625,0.1045015625,0.9983877950111212,2.0,14.055217,16.055217,2.0,14.055217,16.055217,5.243851,48.4999,10000.0,2000000000.0
link_width_control,transpose,64,0.22,0.11,0.11,0,8,1,4,1,64,70137.0,70025.0,70137.0,70025.0,0.1094140625,0.1094140625,0.9984031253118896,2.0,14.120914,16.120914,2.0,14.120914,16.120914,5.242613,50.7693,10000.0,2000000000.0
link_width_control,transpose,64,0.23,0.115,0.115,0,8,1,4,1,64,73254.0,73136.0,73254.0,73136.0,0.114275,0.114275,0.9983891664618997,2.000014,14.204441,16.204455,2.000014,14.204441,16.204455,5.242234,53.0217,10000.0,2000000000.0
link_width_control,transpose,64,0.24,0.12,0.12,0,8,1,4,1,64,76496.0,76375.0,76496.0,76375.0,0.1193359375,0.1193359375,0.9984182179460364,2.000013,14.305178,16.305191,2.000013,14.305178,16.305191,5.241087,55.3602,10000.0,2000000000.0
link_width_control,transpose,64,0.25,0.125,0.125,0,8,1,4,1,64,79713.0,79582.0,79713.0,79582.0,0.124346875,0.124346875,0.9983566043179908,2.000025,14.455668,16.455693,2.000025,14.455668,16.455693,5.243246,57.7035,10000.0,2000000000.0
link_width_control,transpose,64,0.26,0.13,0.13,0,8,1,4,1,64,82939.0,82807.0,82939.0,82807.0,0.1293859375,0.1293859375,0.9984084688747151,2.000302,14.709747,16.710049,2.000302,14.709747,16.710049,5.246368,60.0641,10000.0,2000000000.0
link_width_control,transpose,64,0.27,0.135,0.135,0,8,1,4,1,64,86166.0,86024.0,86166.0,86024.0,0.1344125,0.1344125,0.9983520181974329,2.019006,15.222403,17.241409,2.019006,15.222403,17.241409,5.248326,62.4155,10000.0,2000000000.0
link_width_control,transpose,64,0.28,0.14,0.14,0,8,1,4,1,64,89310.0,89149.0,89310.0,89149.0,0.1392953125,0.1392953125,0.9981972903370283,3.003208,16.312241,19.315449,3.003208,16.312241,19.315449,5.244523,64.6488,10000.0,2000000000.0
link_width_control,transpose,64,0.29,0.145,0.145,0,8,1,4,1,64,92398.0,92217.0,92398.0,92217.0,0.1440890625,0.1440890625,0.9980410831403277,10.569342,18.047334,28.616676,10.569342,18.047334,28.616676,5.228624,66.7308,10000.0,2000000000.0
link_width_control,transpose,64,0.3,0.15,0.15,0,8,1,4,1,64,94906.0,94721.0,94906.0,94721.0,0.1480015625,0.1480015625,0.9980507028006659,41.77818,18.575216,60.353396,41.77818,18.575216,60.353396,5.171293,67.999,10000.0,2000000000.0
link_width_control,transpose,64,0.31,0.155,0.155,0,8,1,4,1,64,97381.0,97188.0,97381.0,97188.0,0.15185625,0.15185625,0.9980180938786827,60.867854,18.816953,79.684807,60.867854,18.816953,79.684807,5.11771,69.2514,10000.0,2000000000.0
link_width_control,transpose,64,0.32,0.16,0.16,0,8,1,4,1,64,99884.0,99685.0,99884.0,99685.0,0.1557578125,0.1557578125,0.9980076889191463,72.33007,19.356924,91.686994,72.33007,19.356924,91.686994,5.064453,70.4991,10000.0,2000000000.0
link_width_control,transpose,64,0.33,0.165,0.165,0,8,1,4,1,64,102346.0,102124.0,102346.0,102124.0,0.15956875,0.15956875,0.9978308873820179,79.625171,20.32675,99.951921,79.625171,20.32675,99.951921,5.010419,71.6769,10000.0,2000000000.0
link_width_control,transpose,64,0.34,0.17,0.17,0,8,1,4,1,64,104504.0,104275.0,104504.0,104275.0,0.1629296875,0.1629296875,0.9978086963178443,103.743237,21.365581,125.108818,103.743237,21.365581,125.108818,4.952136,72.5777,10000.0,2000000000.0
link_width_control,transpose,64,0.35,0.175,0.175,0,8,1,4,1,64,106412.0,106183.0,106412.0,106183.0,0.1659109375,0.1659109375,0.9978479870691276,132.157219,21.454254,153.611473,132.157219,21.454254,153.611473,4.884322,73.1819,10000.0,2000000000.0
link_width_control,transpose,64,0.36,0.18,0.18,0,8,1,4,1,64,108277.0,108043.0,108277.0,108043.0,0.1688171875,0.1688171875,0.9978388762156322,156.333534,21.512296,177.84583,156.333534,21.512296,177.84583,4.817563,73.7415,10000.0,2000000000.0
link_width_control,transpose,64,0.37,0.185,0.185,0,8,1,4,1,64,110166.0,109928.0,110166.0,109928.0,0.1717625,0.1717625,0.9978396238403864,173.920384,21.675278,195.595663,173.920384,21.675278,195.595663,4.753584,74.3223,10000.0,2000000000.0
link_width_control,transpose,64,0.38,0.19,0.19,0,8,1,4,1,64,112059.0,111811.0,112059.0,111811.0,0.1747046875,0.1747046875,0.9977868801256481,184.626423,21.901745,206.528168,184.626423,21.901745,206.528168,4.689861,74.8848,10000.0,2000000000.0
link_width_control,transpose,64,0.39,0.195,0.195,0,8,1,4,1,64,113947.0,113694.0,113947.0,113694.0,0.177646875,0.177646875,0.9977796694954671,190.093074,22.313332,212.406407,190.093074,22.313332,212.406407,4.633666,75.5033,10000.0,2000000000.0
link_width_control,transpose,64,0.4,0.2,0.2,0,8,1,4,1,64,115853.0,115573.0,115853.0,115573.0,0.1805828125,0.1805828125,0.9975831441568194,195.273983,23.151567,218.425549,195.273983,23.151567,218.425549,4.575031,76.0762,10000.0,2000000000.0
link_width_control,transpose,64,0.41,0.205,0.205,0,8,1,4,1,64,117413.0,117128.0,117413.0,117128.0,0.1830125,0.1830125,0.9975726708286136,221.159979,23.587818,244.747797,221.159979,23.587818,244.747797,4.51378,76.3851,10000.0,2000000000.0
link_width_control,transpose,64,0.42,0.21,0.21,0,8,1,4,1,64,118827.0,118539.0,118827.0,118539.0,0.1852171875,0.1852171875,0.9975763084147542,249.267169,23.59771,272.86488,249.267169,23.59771,272.86488,4.454213,76.5963,10000.0,2000000000.0
link_width_control,transpose,64,0.43,0.215,0.215,0,8,1,4,1,64,120330.0,120039.0,120330.0,120039.0,0.1875609375,0.1875609375,0.9975816504612316,274.343105,23.612068,297.955173,274.343105,23.612068,297.955173,4.397871,76.8907,10000.0,2000000000.0
link_width_control,transpose,64,0.44,0.22,0.22,0,8,1,4,1,64,121747.0,121450.0,121747.0,121450.0,0.189765625,0.189765625,0.997560514838148,294.75846,23.60839,318.366851,294.75846,23.60839,318.366851,4.339201,77.0831,10000.0,2000000000.0
link_width_control,transpose,64,0.45,0.225,0.225,0,8,1,4,1,64,123098.0,122804.0,123098.0,122804.0,0.19188125,0.19188125,0.9976116590033957,309.89844,23.645606,333.544046,309.89844,23.645606,333.544046,4.282857,77.2479,10000.0,2000000000.0
link_width_control,transpose,64,0.46,0.23,0.23,0,8,1,4,1,64,124532.0,124232.0,124532.0,124232.0,0.1941125,0.1941125,0.9975909806314843,322.140777,23.696133,345.83691,322.140777,23.696133,345.83691,4.23052,77.4932,10000.0,2000000000.0
link_width_control,transpose,64,0.47,0.235,0.235,0,8,1,4,1,64,125859.0,125553.0,125859.0,125553.0,0.1961765625,0.1961765625,0.9975687078397254,329.432216,23.816372,353.248588,329.432216,23.816372,353.248588,4.175639,77.6298,10000.0,2000000000.0
link_width_control,transpose,64,0.48,0.24,0.24,0,8,1,4,1,64,127200.0,126890.0,127200.0,126890.0,0.198265625,0.198265625,0.997562893081761,333.320656,23.965726,357.286382,333.320656,23.965726,357.286382,4.122169,77.7767,10000.0,2000000000.0
link_width_control,transpose,64,0.49,0.245,0.245,0,8,1,4,1,64,128588.0,128261.0,128588.0,128261.0,0.2004078125,0.2004078125,0.9974569944318288,335.191633,24.220285,359.411918,335.191633,24.220285,359.411918,4.072056,77.975,10000.0,2000000000.0
link_width_control,transpose,64,0.5,0.25,0.25,0,8,1,4,1,64,129903.0,129573.0,129903.0,129573.0,0.2024578125,0.2024578125,0.9974596429643657,343.439142,24.758275,368.197418,343.439142,24.758275,368.197418,4.02553,78.1652,10000.0,2000000000.0
link_width_control,transpose,128,0.01,0.005,0.005,0,8,1,4,1,128,3151.0,3149.0,3151.0,3149.0,0.0049203125,0.0049203125,0.9993652808632181,2.0,13.662433,15.662433,2.0,13.662433,15.662433,5.323595,2.307,10000.0,2000000000.0
link_width_control,transpose,128,0.02,0.01,0.01,0,8,1,4,1,128,6392.0,6384.0,6392.0,6384.0,0.009975,0.009975,0.9987484355444305,2.0,13.579731,15.579731,2.0,13.579731,15.579731,5.272556,4.6478,10000.0,2000000000.0
link_width_control,transpose,128,0.03,0.015,0.015,0,8,1,4,1,128,9506.0,9491.0,9506.0,9491.0,0.0148296875,0.0148296875,0.998422049232064,2.0,13.619007,15.619007,2.0,13.619007,15.619007,5.283532,6.9207,10000.0,2000000000.0
link_width_control,transpose,128,0.04,0.02,0.02,0,8,1,4,1,128,12607.0,12587.0,12607.0,12587.0,0.0196671875,0.0196671875,0.9984135797572777,2.0,13.59339,15.59339,2.0,13.59339,15.59339,5.262255,9.152,10000.0,2000000000.0
link_width_control,transpose,128,0.05,0.025,0.025,0,8,1,4,1,128,15968.0,15943.0,15968.0,15943.0,0.0249109375,0.0249109375,0.9984343687374749,2.0,13.582325,15.582325,2.0,13.582325,15.582325,5.247695,11.5682,10000.0,2000000000.0
link_width_control,transpose,128,0.06,0.03,0.03,0,8,1,4,1,128,19104.0,19069.0,19104.0,19069.0,0.0297953125,0.0297953125,0.9981679229480737,2.0,13.594053,15.594053,2.0,13.594053,15.594053,5.245057,13.8334,10000.0,2000000000.0
link_width_control,transpose,128,0.07,0.035,0.035,0,8,1,4,1,128,22259.0,22219.0,22259.0,22219.0,0.0347171875,0.0347171875,0.998202974077901,2.0,13.624781,15.624781,2.0,13.624781,15.624781,5.250461,16.129,10000.0,2000000000.0
link_width_control,transpose,128,0.08,0.04,0.04,0,8,1,4,1,128,25466.0,25421.0,25466.0,25421.0,0.0397203125,0.0397203125,0.9982329380350271,2.0,13.636324,15.636324,2.0,13.636324,15.636324,5.24645,18.4418,10000.0,2000000000.0
link_width_control,transpose,128,0.09,0.045,0.045,0,8,1,4,1,128,28697.0,28650.0,28697.0,28650.0,0.044765625,0.044765625,0.9983621981391783,2.0,13.637382,15.637382,2.0,13.637382,15.637382,5.237347,20.756,10000.0,2000000000.0
link_width_control,transpose,128,0.1,0.05,0.05,0,8,1,4,1,128,31948.0,31897.0,31948.0,31897.0,0.0498390625,0.0498390625,0.998403655940904,2.0,13.642662,15.642662,2.0,13.642662,15.642662,5.229395,23.0823,10000.0,2000000000.0
link_width_control,transpose,128,0.11,0.055,0.055,0,8,1,4,1,128,35122.0,35065.0,35122.0,35065.0,0.0547890625,0.0547890625,0.9983770855873811,2.0,13.666391,15.666391,2.0,13.666391,15.666391,5.230058,25.3773,10000.0,2000000000.0
link_width_control,transpose,128,0.12,0.06,0.06,0,8,1,4,1,128,38292.0,38230.0,38292.0,38230.0,0.059734375,0.059734375,0.9983808628434138,2.0,13.692179,15.692179,2.0,13.692179,15.692179,5.23118,27.6724,10000.0,2000000000.0
link_width_control,transpose,128,0.13,0.065,0.065,0,8,1,4,1,128,41433.0,41368.0,41433.0,41368.0,0.0646375,0.0646375,0.9984312021818358,2.0,13.701363,15.701363,2.0,13.701363,15.701363,5.223603,29.9118,10000.0,2000000000.0
link_width_control,transpose,128,0.14,0.07,0.07,0,8,1,4,1,128,44569.0,44500.0,44569.0,44500.0,0.06953125,0.06953125,0.9984518387219816,2.0,13.727213,15.727213,2.0,13.727213,15.727213,5.224404,32.1788,10000.0,2000000000.0
link_width_control,transpose,128,0.15,0.075,0.075,0,8,1,4,1,128,47760.0,47687.0,47760.0,47687.0,0.0745109375,0.0745109375,0.9984715242881071,2.0,13.761717,15.761717,2.0,13.761717,15.761717,5.227169,34.4973,10000.0,2000000000.0
link_width_control,transpose,128,0.16,0.08,0.08,0,8,1,4,1,128,50975.0,50894.0,50975.0,50894.0,0.079521875,0.079521875,0.9984109857773419,2.0,13.805733,15.805733,2.0,13.805733,15.805733,5.232365,36.846,10000.0,2000000000.0
link_width_control,transpose,128,0.17,0.085,0.085,0,8,1,4,1,128,54179.0,54093.0,54179.0,54093.0,0.0845203125,0.0845203125,0.9984126691153399,2.0,13.842142,15.842142,2.0,13.842142,15.842142,5.234984,39.1767,10000.0,2000000000.0
link_width_control,transpose,128,0.18,0.09,0.09,0,8,1,4,1,128,57392.0,57301.0,57392.0,57301.0,0.0895328125,0.0895328125,0.9984144131586283,2.0,13.87913,15.87913,2.0,13.87913,15.87913,5.233556,41.4929,10000.0,2000000000.0
link_width_control,transpose,128,0.19,0.095,0.095,0,8,1,4,1,128,60619.0,60520.0,60619.0,60520.0,0.0945625,0.0945625,0.9983668486778073,2.0,13.927049,15.927049,2.0,13.927049,15.927049,5.234997,43.8338,10000.0,2000000000.0
link_width_control,transpose,128,0.2,0.1,0.1,0,8,1,4,1,128,63806.0,63702.0,63806.0,63702.0,0.099534375,0.099534375,0.9983700592420776,2.0,14.000345,16.000345,2.0,14.000345,16.000345,5.245455,46.2045,10000.0,2000000000.0
link_width_control,transpose,128,0.21,0.105,0.105,0,8,1,4,1,128,66989.0,66881.0,66989.0,66881.0,0.1045015625,0.1045015625,0.9983877950111212,2.0,14.055217,16.055217,2.0,14.055217,16.055217,5.243851,48.4999,10000.0,2000000000.0
link_width_control,transpose,128,0.22,0.11,0.11,0,8,1,4,1,128,70137.0,70025.0,70137.0,70025.0,0.1094140625,0.1094140625,0.9984031253118896,2.0,14.120914,16.120914,2.0,14.120914,16.120914,5.242613,50.7693,10000.0,2000000000.0
link_width_control,transpose,128,0.23,0.115,0.115,0,8,1,4,1,128,73254.0,73136.0,73254.0,73136.0,0.114275,0.114275,0.9983891664618997,2.000014,14.204441,16.204455,2.000014,14.204441,16.204455,5.242234,53.0217,10000.0,2000000000.0
link_width_control,transpose,128,0.24,0.12,0.12,0,8,1,4,1,128,76496.0,76375.0,76496.0,76375.0,0.1193359375,0.1193359375,0.9984182179460364,2.000013,14.305178,16.305191,2.000013,14.305178,16.305191,5.241087,55.3602,10000.0,2000000000.0
link_width_control,transpose,128,0.25,0.125,0.125,0,8,1,4,1,128,79713.0,79582.0,79713.0,79582.0,0.124346875,0.124346875,0.9983566043179908,2.000025,14.455668,16.455693,2.000025,14.455668,16.455693,5.243246,57.7035,10000.0,2000000000.0
link_width_control,transpose,128,0.26,0.13,0.13,0,8,1,4,1,128,82939.0,82807.0,82939.0,82807.0,0.1293859375,0.1293859375,0.9984084688747151,2.000302,14.709747,16.710049,2.000302,14.709747,16.710049,5.246368,60.0641,10000.0,2000000000.0
