mode,pattern,injection_rate,vcs_per_vnet,sim_cycles,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,cbs_entry_blocks,cbs_mark_moves,dp_pool_blocks,dp_shared_grants,escape_hops,escape_transitions,sim_ticks
B4_dpesc_v5_s4_global,torus3d_tornado,0.7,13,10000,0,224000.0,223725.0,223488.0,0.9987723214285714,0.9989406637613141,0.3492,2.0,9.909127,11.909127,3.0,0.0,0.0,0.0,670903.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.75,13,10000,0,240000.0,239664.0,239398.0,0.9986,0.9988901128246211,0.374059375,2.0,10.015205,12.015205,3.0,0.0,0.0,0.0,718686.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.8,13,10000,0,256000.0,255852.0,255568.0,0.999421875,0.9988899832715789,0.399325,2.0,10.141039,12.141039,3.0,0.0,0.0,0.0,767227.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.85,13,10000,0,272000.0,271674.0,271371.0,0.9988014705882353,0.9988846926831423,0.4240171875,2.0,10.275387,12.275387,3.0,0.0,0.0,0.0,814675.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.9,13,10000,0,288000.0,287669.0,287345.0,0.9988506944444444,0.998873705543524,0.4489765625,2.0,10.441428,12.441428,3.0,0.0,0.0,0.0,862630.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.95,13,10000,0,304000.0,303819.0,303478.0,0.9994046052631579,0.998877621215263,0.474184375,2.0,10.620503,12.620503,3.0,0.0,0.0,0.0,911047.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,1.0,13,10000,0,320000.0,319602.0,319231.0,0.99875625,0.9988391812316568,0.4987984375,2.0,10.833979,12.833979,3.0,0.0,0.0,0.0,958363.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_tornado,0.05,19,10000,0,16000.0,15968.0,15949.0,0.998,0.998810120240481,0.0249203125,2.0,9.04157,11.04157,3.0,0.0,0.0,0.0,47880.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_tornado,0.1,19,10000,0,32000.0,31948.0,31904.0,0.998375,0.9986227619882309,0.04985,2.0,9.094471,11.094471,3.0,0.0,0.0,0.0,95794.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_global,torus3d_tornado,0.15,19,10000,0,48000.0,47760.0,47701.0,0.995,0.9987646566164154,0.0745328125,2.0,9.138551,11.138551,3.0,0.0,0.0,0.0,143215.0,0.0,0.0,10000.0
