mode,pattern,injection_rate,vcs_per_vnet,sim_cycles,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,cbs_entry_blocks,cbs_mark_moves,dp_pool_blocks,dp_shared_grants,escape_hops,escape_transitions,sim_ticks
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.35,5,10000,0,112000.0,111703.0,111637.0,0.9973482142857143,0.9994091474714197,0.1744328125,2.0,5.0,7.0,1.0,0.0,0.0,0.0,111676.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.4,5,10000,0,128000.0,127637.0,127562.0,0.9971640625,0.9994123960920422,0.199315625,2.0,5.0,7.0,1.0,0.0,0.0,0.0,127608.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.45,5,10000,0,144000.0,143553.0,143470.0,0.9968958333333333,0.9994218163326437,0.224171875,2.0,5.0,7.0,1.0,0.0,0.0,0.0,143521.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.5,5,10000,0,160000.0,159452.0,159359.0,0.996575,0.9994167523768909,0.2489984375,2.0,5.0,7.0,1.0,0.0,0.0,0.0,159419.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.05,7,10000,0,16000.0,15968.0,15957.0,0.998,0.9993111222444889,0.0249328125,2.0,5.0,7.0,1.0,0.0,0.0,0.0,15963.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.1,7,10000,0,32000.0,31948.0,31924.0,0.998375,0.9992487792663077,0.04988125,2.0,5.0,7.0,1.0,0.0,0.0,0.0,31938.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.15,7,10000,0,48000.0,47760.0,47729.0,0.995,0.9993509212730318,0.0745765625,2.0,5.0,7.0,1.0,0.0,0.0,0.0,47747.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.2,7,10000,0,64000.0,63806.0,63763.0,0.99696875,0.9993260821866282,0.0996296875,2.0,5.0,7.0,1.0,0.0,0.0,0.0,63788.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.25,7,10000,0,80000.0,79713.0,79662.0,0.9964125,0.999360204734485,0.124471875,2.0,5.0,7.0,1.0,0.0,0.0,0.0,79693.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.3,7,10000,0,96000.0,95810.0,95751.0,0.9980208333333334,0.9993841978916606,0.1496109375,2.0,5.0,7.0,1.0,0.0,0.0,0.0,95785.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.35,7,10000,0,112000.0,111703.0,111637.0,0.9973482142857143,0.9994091474714197,0.1744328125,2.0,5.0,7.0,1.0,0.0,0.0,0.0,111676.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.4,7,10000,0,128000.0,127637.0,127562.0,0.9971640625,0.9994123960920422,0.199315625,2.0,5.0,7.0,1.0,0.0,0.0,0.0,127608.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.45,7,10000,0,144000.0,143553.0,143470.0,0.9968958333333333,0.9994218163326437,0.224171875,2.0,5.0,7.0,1.0,0.0,0.0,0.0,143521.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_neighbor,0.5,7,10000,0,160000.0,159452.0,159359.0,0.996575,0.9994167523768909,0.2489984375,2.0,5.0,7.0,1.0,0.0,0.0,0.0,159419.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.05,3,10000,0,16000.0,15980.0,15959.0,0.99875,0.998685857321652,0.0249359375,2.00213,9.040917,11.043048,2.997431,0.0,0.0,0.0,47842.0,32.0,22.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.1,3,10000,0,32000.0,31970.0,31933.0,0.9990625,0.998842664998436,0.0498953125,2.009896,9.11997,11.129866,3.012213,0.0,0.0,0.0,95863.0,371.0,249.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.15,3,10000,0,48000.0,47716.0,47665.0,0.9940833333333333,0.9989311761254087,0.0744765625,2.022322,9.159929,11.182251,3.009588,0.0,0.0,0.0,142238.0,1316.0,867.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.2,3,10000,0,64000.0,63801.0,63729.0,0.996890625,0.9988714910424602,0.0995765625,2.04199,9.212337,11.254327,3.014264,0.0,0.0,0.0,189084.0,3185.0,2055.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.25,3,10000,0,80000.0,79865.0,79781.0,0.9983125,0.9989482251299067,0.1246578125,2.070067,9.277372,11.347439,3.026422,0.0,0.0,0.0,235509.0,6090.0,3938.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.3,3,10000,0,96000.0,96060.0,95963.0,1.000625,0.9989902144493025,0.1499421875,2.107302,9.364974,11.472276,3.042193,0.0,0.0,0.0,281120.0,11026.0,7046.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.35,3,10000,0,112000.0,111998.0,111890.0,0.9999821428571428,0.999035697066019,0.174828125,2.152051,9.439101,11.591152,3.049647,0.0,0.0,0.0,323332.0,18091.0,11258.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.4,3,10000,0,128000.0,127849.0,127716.0,0.9988203125,0.9989597102832247,0.19955625,2.214773,9.536573,11.751347,3.064667,0.0,0.0,0.0,364614.0,27088.0,16658.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.45,3,10000,0,144000.0,143786.0,143646.0,0.9985138888888889,0.9990263307971569,0.224446875,2.30289,9.68052,11.983411,3.090939,0.0,0.0,0.0,405292.0,39002.0,23391.0,10000.0
B2_dpesc_v3_s2_per_dimension,uniform_random,0.5,3,10000,0,160000.0,159528.0,159376.0,0.99705,0.999047189208164,0.249025,2.419373,9.821454,12.240827,3.10265,0.0,0.0,0.0,441799.0,53010.0,31246.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.05,5,10000,0,16000.0,15980.0,15959.0,0.99875,0.998685857321652,0.0249359375,2.0,9.039852,11.039852,2.996804,0.0,0.0,0.0,47864.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.1,5,10000,0,32000.0,31970.0,31933.0,0.9990625,0.998842664998436,0.0498953125,2.0,9.113832,11.113832,3.008393,0.0,0.0,0.0,96112.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.15,5,10000,0,48000.0,47716.0,47665.0,0.9940833333333333,0.9989311761254087,0.0744765625,2.0,9.140753,11.140753,3.000399,0.0,0.0,0.0,143114.0,2.0,2.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.2,5,10000,0,64000.0,63801.0,63731.0,0.996890625,0.9989028385135029,0.0995796875,2.0,9.178798,11.178798,2.997756,0.0,0.0,0.0,191203.0,8.0,4.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.25,5,10000,0,80000.0,79865.0,79781.0,0.9983125,0.9989482251299067,0.1246578125,2.0,9.229754,11.229754,3.00173,0.0,0.0,0.0,239616.0,14.0,6.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.3,5,10000,0,96000.0,96060.0,95965.0,1.000625,0.9990110347699355,0.1499453125,2.0,9.283041,11.283041,3.005971,0.0,0.0,0.0,288650.0,18.0,14.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.35,5,10000,0,112000.0,111998.0,111892.0,0.9999821428571428,0.9990535545277595,0.17483125,2.0,9.307323,11.307323,2.997551,0.0,0.0,0.0,335539.0,54.0,34.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.4,5,10000,0,128000.0,127850.0,127721.0,0.998828125,0.9989910050840829,0.1995640625,2.0,9.354421,11.354421,2.997651,0.0,0.0,0.0,382987.0,146.0,86.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.45,5,10000,0,144000.0,143788.0,143653.0,0.9985277777777778,0.9990611177566974,0.2244578125,2.0,9.415989,11.415989,3.005548,0.0,0.0,0.0,431757.0,266.0,180.0,10000.0
B4_dpesc_v5_s4_per_dimension,uniform_random,0.5,5,10000,0,160000.0,159529.0,159392.0,0.99705625,0.9991412219721806,0.24905,2.0,9.448724,11.448724,2.999661,0.0,0.0,0.0,477973.0,414.0,289.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.05,7,10000,0,16000.0,15980.0,15959.0,0.99875,0.998685857321652,0.0249359375,2.0,9.039852,11.039852,2.996804,0.0,0.0,0.0,47864.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.1,7,10000,0,32000.0,31970.0,31933.0,0.9990625,0.998842664998436,0.0498953125,2.0,9.113832,11.113832,3.008393,0.0,0.0,0.0,96112.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.15,7,10000,0,48000.0,47716.0,47665.0,0.9940833333333333,0.9989311761254087,0.0744765625,2.0,9.140019,11.140019,3.000462,0.0,0.0,0.0,143116.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.2,7,10000,0,64000.0,63801.0,63731.0,0.996890625,0.9989028385135029,0.0995796875,2.0,9.180728,11.180728,2.997693,0.0,0.0,0.0,191207.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.25,7,10000,0,80000.0,79865.0,79781.0,0.9983125,0.9989482251299067,0.1246578125,2.0,9.230218,11.230218,3.001629,0.0,0.0,0.0,239622.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.3,7,10000,0,96000.0,96060.0,95966.0,1.000625,0.9990214449302519,0.149946875,2.0,9.285559,11.285559,3.005929,0.0,0.0,0.0,288664.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.35,7,10000,0,112000.0,111998.0,111891.0,0.9999821428571428,0.9990446257968892,0.1748296875,2.0,9.308407,11.308407,2.997372,0.0,0.0,0.0,335574.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.4,7,10000,0,128000.0,127850.0,127721.0,0.998828125,0.9989910050840829,0.1995640625,2.0,9.353113,11.353113,2.997181,0.0,0.0,0.0,383073.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.45,7,10000,0,144000.0,143788.0,143650.0,0.9985277777777778,0.9990402537068462,0.224453125,2.0,9.411779,11.411779,3.004929,0.0,0.0,0.0,431938.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,uniform_random,0.5,7,10000,0,160000.0,159529.0,159391.0,0.99705625,0.9991349535194228,0.2490484375,2.0,9.448219,11.448219,2.998877,0.0,0.0,0.0,478261.0,1.0,1.0,10000.0
